"x","y","temperature"
-10.4,0.5,23.0496273040771
-9.9,0.5,23.3766422271729
-9.4,0.5,23.9116821289062
-8.9,0.5,24.1001892089844
-8.4,0.5,23.7366046905518
-7.9,0.5,23.6728935241699
-7.4,0.5,23.9589061737061
-6.9,0.5,24.5789203643799
-6.4,0.5,24.0932693481445
-5.9,0.5,23.7926292419434
-5.4,0.5,24.0925369262695
-4.9,0.5,24.3482036590576
-4.4,0.5,23.398567199707
-3.9,0.5,23.8263359069824
-3.4,0.5,24.0290031433105
-2.9,0.5,23.7572727203369
-2.4,0.5,22.2379570007324
-1.9,0.5,19.844181060791
-1.4,0.5,17.3774528503418
-0.899999999999999,0.5,15.9942846298218
-0.399999999999999,0.5,17.2319679260254
-50.4,1,21.5728740692139
-49.9,1,19.7345218658447
-49.4,1,20.0752658843994
-48.9,1,20.6136608123779
-48.4,1,21.5278072357178
-47.9,1,22.5822296142578
-47.4,1,22.8884620666504
-46.9,1,21.9271297454834
-46.4,1,21.512321472168
-45.9,1,21.2367420196533
-45.4,1,21.9426155090332
-44.9,1,22.0938873291016
-44.4,1,22.7423992156982
-43.9,1,22.94944190979
-43.4,1,23.4505767822266
-42.9,1,23.273551940918
-42.4,1,22.8264827728271
-41.9,1,23.2055892944336
-41.4,1,22.8313236236572
-40.9,1,22.7739353179932
-40.4,1,23.0840034484863
-39.9,1,23.7000465393066
-39.4,1,23.7487010955811
-38.9,1,22.9165058135986
-38.4,1,22.4773864746094
-37.9,1,22.6748886108398
-37.4,1,22.4538669586182
-36.9,1,22.6229610443115
-36.4,1,22.6934108734131
-35.9,1,23.3000297546387
-35.4,1,23.1956577301025
-34.9,1,22.7613773345947
-34.4,1,22.9240665435791
-33.9,1,23.0066871643066
-33.4,1,23.0699691772461
-32.9,1,23.1429882049561
-32.4,1,23.4047698974609
-31.9,1,23.563419342041
-31.4,1,23.2054309844971
-30.9,1,23.0178070068359
-30.4,1,23.4178237915039
-29.9,1,22.9904098510742
-29.4,1,23.5146236419678
-28.9,1,23.5529632568359
-28.4,1,24.3360633850098
-27.9,1,23.3077735900879
-27.4,1,22.7912616729736
-26.9,1,22.8494472503662
-26.4,1,22.7705402374268
-25.9,1,22.5557823181152
-25.4,1,22.2016830444336
-24.9,1,23.085916519165
-24.4,1,22.9896564483643
-23.9,1,23.2872295379639
-23.4,1,23.4926109313965
-22.9,1,23.2938117980957
-22.4,1,23.2180500030518
-21.9,1,23.2173976898193
-21.4,1,23.7092437744141
-20.9,1,23.7446269989014
-20.4,1,22.9397811889648
-19.9,1,23.0214881896973
-19.4,1,22.8732357025146
-18.9,1,23.2616691589355
-18.4,1,23.146858215332
-17.9,1,23.9292240142822
-17.4,1,23.9257717132568
-16.9,1,23.4276332855225
-16.4,1,23.1955127716064
-15.9,1,22.910343170166
-15.4,1,23.2675533294678
-14.9,1,23.30224609375
-14.4,1,23.3194103240967
-13.9,1,22.8933525085449
-13.4,1,22.8579254150391
-12.9,1,22.4029560089111
-12.4,1,22.6806888580322
-11.9,1,23.1829509735107
-11.4,1,24.0545711517334
-10.9,1,23.9151458740234
-10.4,1,23.4867477416992
-9.9,1,23.5638771057129
-9.4,1,24.1857013702393
-8.9,1,24.385274887085
-8.4,1,24.4064540863037
-7.9,1,24.092435836792
-7.4,1,24.2163257598877
-6.9,1,24.1220054626465
-6.4,1,23.8618564605713
-5.9,1,23.6145191192627
-5.4,1,24.1503028869629
-4.9,1,24.0689315795898
-4.4,1,24.8811683654785
-3.9,1,24.6521301269531
-3.4,1,24.6698341369629
-2.9,1,23.7655410766602
-2.4,1,22.654390335083
-1.9,1,21.0657844543457
-1.4,1,18.4449844360352
-0.899999999999999,1,17.8679389953613
-0.399999999999999,1,18.235279083252
-49.9,1.5,20.1370468139648
-49.4,1.5,20.2519836425781
-48.9,1.5,21.0544586181641
-48.4,1.5,22.1081409454346
-47.9,1.5,22.3587627410889
-47.4,1.5,22.3555774688721
-46.9,1.5,21.9223651885986
-46.4,1.5,21.2997169494629
-45.9,1.5,21.8780059814453
-45.4,1.5,21.7959480285645
-44.9,1.5,22.1492080688477
-44.4,1.5,22.6638813018799
-43.9,1.5,22.8443012237549
-43.4,1.5,22.7406768798828
-42.9,1.5,22.8154067993164
-42.4,1.5,23.4824829101562
-41.9,1.5,23.378963470459
-41.4,1.5,22.8974132537842
-40.9,1.5,22.5371322631836
-40.4,1.5,22.9132328033447
-39.9,1.5,23.5496044158936
-39.4,1.5,23.7328300476074
-38.9,1.5,23.5220165252686
-38.4,1.5,22.8834381103516
-37.9,1.5,22.6652908325195
-37.4,1.5,22.6530895233154
-36.9,1.5,22.5102443695068
-36.4,1.5,22.7234172821045
-35.9,1.5,23.2240009307861
-35.4,1.5,23.2038745880127
-34.9,1.5,22.4407577514648
-34.4,1.5,22.2008438110352
-33.9,1.5,22.9418773651123
-33.4,1.5,22.7837066650391
-32.9,1.5,22.8669204711914
-32.4,1.5,23.2410907745361
-31.9,1.5,23.351016998291
-31.4,1.5,23.3522644042969
-30.9,1.5,23.016300201416
-30.4,1.5,22.8779544830322
-29.9,1.5,22.77028465271
-29.4,1.5,22.9532241821289
-28.9,1.5,23.7865161895752
-28.4,1.5,24.0577487945557
-27.9,1.5,23.3189830780029
-27.4,1.5,22.7240924835205
-26.9,1.5,22.6434764862061
-26.4,1.5,22.4201831817627
-25.9,1.5,21.9569149017334
-25.4,1.5,22.5045280456543
-24.9,1.5,22.9266109466553
-24.4,1.5,23.2046566009521
-23.9,1.5,22.8076286315918
-23.4,1.5,22.827278137207
-22.9,1.5,23.1629695892334
-22.4,1.5,23.0452461242676
-21.9,1.5,23.1859722137451
-21.4,1.5,23.3884334564209
-20.9,1.5,23.2045860290527
-20.4,1.5,22.750129699707
-19.9,1.5,22.5057010650635
-19.4,1.5,22.5717754364014
-18.9,1.5,23.0006275177002
-18.4,1.5,23.1443767547607
-17.9,1.5,23.8700637817383
-17.4,1.5,23.6671695709229
-16.9,1.5,23.4564361572266
-16.4,1.5,22.8771114349365
-15.9,1.5,22.9357872009277
-15.4,1.5,22.6013050079346
-14.9,1.5,22.9827499389648
-14.4,1.5,23.2477931976318
-13.9,1.5,22.7137641906738
-13.4,1.5,22.4981346130371
-12.9,1.5,22.3559722900391
-12.4,1.5,22.4781265258789
-11.9,1.5,23.4758491516113
-11.4,1.5,24.0410614013672
-10.9,1.5,24.1902141571045
-10.4,1.5,23.8488311767578
-9.9,1.5,24.1386528015137
-9.4,1.5,24.1320171356201
-8.9,1.5,24.7832374572754
-8.4,1.5,24.3474159240723
-7.9,1.5,24.30832862854
-7.4,1.5,23.5810451507568
-6.9,1.5,23.1969165802002
-6.4,1.5,23.3289394378662
-5.9,1.5,23.5623474121094
-5.4,1.5,23.3939113616943
-4.9,1.5,24.3498859405518
-4.4,1.5,24.9194755554199
-3.9,1.5,25.5865726470947
-3.4,1.5,24.575532913208
-2.9,1.5,23.8137664794922
-2.4,1.5,23.0911293029785
-1.9,1.5,22.1503677368164
-1.4,1.5,20.7798519134521
-0.899999999999999,1.5,19.4531364440918
-0.399999999999999,1.5,20.004955291748
-49.9,2,20.1980609893799
-49.4,2,21.4657421112061
-48.9,2,22.0361270904541
-48.4,2,22.5391712188721
-47.9,2,22.2663631439209
-47.4,2,21.9907360076904
-46.9,2,21.4519290924072
-46.4,2,21.998706817627
-45.9,2,21.7633476257324
-45.4,2,21.965404510498
-44.9,2,21.9398612976074
-44.4,2,22.0107269287109
-43.9,2,22.1279621124268
-43.4,2,21.7679748535156
-42.9,2,22.6255016326904
-42.4,2,23.5758800506592
-41.9,2,23.7610397338867
-41.4,2,22.4357891082764
-40.9,2,22.5944900512695
-40.4,2,23.0710678100586
-39.9,2,23.6126918792725
-39.4,2,23.5251636505127
-38.9,2,23.8173637390137
-38.4,2,23.490909576416
-37.9,2,23.0758228302002
-37.4,2,22.8784770965576
-36.9,2,22.8070545196533
-36.4,2,22.9016799926758
-35.9,2,23.1472282409668
-35.4,2,23.4134387969971
-34.9,2,22.6676445007324
-34.4,2,22.9413471221924
-33.9,2,22.7712898254395
-33.4,2,23.2096481323242
-32.9,2,22.7251033782959
-32.4,2,22.8748149871826
-31.9,2,22.4119701385498
-31.4,2,22.9706401824951
-30.9,2,22.6982688903809
-30.4,2,22.2561264038086
-29.9,2,22.0083026885986
-29.4,2,23.0781707763672
-28.9,2,23.309663772583
-28.4,2,23.8871650695801
-27.9,2,23.462423324585
-27.4,2,22.5664157867432
-26.9,2,22.4950981140137
-26.4,2,22.4234752655029
-25.9,2,22.4080028533936
-25.4,2,22.3825263977051
-24.9,2,22.9355144500732
-24.4,2,22.7734432220459
-23.9,2,23.0173377990723
-23.4,2,22.8599109649658
-22.9,2,23.0021667480469
-22.4,2,23.3508224487305
-21.9,2,23.812385559082
-21.4,2,23.729133605957
-20.9,2,23.7249755859375
-20.4,2,23.027702331543
-19.9,2,22.7821369171143
-19.4,2,22.6413326263428
-18.9,2,22.9176540374756
-18.4,2,23.2594757080078
-17.9,2,23.3046321868896
-17.4,2,22.8574886322021
-16.9,2,22.6696434020996
-16.4,2,22.9912853240967
-15.9,2,22.7068119049072
-15.4,2,22.7957305908203
-14.9,2,23.0334014892578
-14.4,2,23.1755809783936
-13.9,2,23.3479194641113
-13.4,2,23.4486236572266
-12.9,2,23.4344863891602
-12.4,2,23.7487049102783
-11.9,2,23.9832954406738
-11.4,2,24.5362110137939
-10.9,2,24.1213836669922
-10.4,2,24.0545520782471
-9.9,2,24.7151737213135
-9.4,2,25.3432388305664
-8.9,2,25.1426296234131
-8.4,2,24.616174697876
-7.9,2,23.811351776123
-7.4,2,23.0849189758301
-6.9,2,23.2711868286133
-6.4,2,23.9062271118164
-5.9,2,23.766019821167
-5.4,2,23.598653793335
-4.9,2,23.6381320953369
-4.4,2,24.7025337219238
-3.9,2,24.9329490661621
-3.4,2,24.9969463348389
-2.9,2,24.4017066955566
-2.4,2,23.7823009490967
-1.9,2,23.1091041564941
-1.4,2,21.966064453125
-0.899999999999999,2,20.9833946228027
-0.399999999999999,2,20.6822109222412
-50.4,2.5,21.0806636810303
-49.9,2.5,21.2271347045898
-49.4,2.5,21.3427848815918
-48.9,2.5,22.03786277771
-48.4,2.5,22.1699714660645
-47.9,2.5,21.764835357666
-47.4,2.5,21.114559173584
-46.9,2.5,21.8866844177246
-46.4,2.5,21.9695129394531
-45.9,2.5,22.1491298675537
-45.4,2.5,22.7075462341309
-44.9,2.5,22.3531837463379
-44.4,2.5,22.6916484832764
-43.9,2.5,21.8597736358643
-43.4,2.5,21.6592140197754
-42.9,2.5,22.0880794525146
-42.4,2.5,22.7018718719482
-41.9,2.5,23.0530872344971
-41.4,2.5,22.3569049835205
-40.9,2.5,22.8385524749756
-40.4,2.5,23.2383441925049
-39.9,2.5,23.5100574493408
-39.4,2.5,22.9388580322266
-38.9,2.5,23.0143604278564
-38.4,2.5,23.0523853302002
-37.9,2.5,22.8900051116943
-37.4,2.5,22.992977142334
-36.9,2.5,23.2595043182373
-36.4,2.5,23.1146697998047
-35.9,2.5,23.2313117980957
-35.4,2.5,23.4083614349365
-34.9,2.5,22.6184959411621
-34.4,2.5,22.8177967071533
-33.9,2.5,22.7006664276123
-33.4,2.5,22.8557052612305
-32.9,2.5,22.6462879180908
-32.4,2.5,22.0555267333984
-31.9,2.5,22.1562938690186
-31.4,2.5,23.0660839080811
-30.9,2.5,22.8839168548584
-30.4,2.5,22.3204078674316
-29.9,2.5,22.0250301361084
-29.4,2.5,22.9942893981934
-28.9,2.5,23.1715927124023
-28.4,2.5,23.1451950073242
-27.9,2.5,22.5691356658936
-27.4,2.5,22.5631446838379
-26.9,2.5,22.8624000549316
-26.4,2.5,23.0118598937988
-25.9,2.5,23.0175704956055
-25.4,2.5,22.5415019989014
-24.9,2.5,22.9630355834961
-24.4,2.5,23.0227241516113
-23.9,2.5,23.2395668029785
-23.4,2.5,23.3000583648682
-22.9,2.5,23.0294075012207
-22.4,2.5,23.3131942749023
-21.9,2.5,23.5942230224609
-21.4,2.5,23.4822196960449
-20.9,2.5,23.1962280273438
-20.4,2.5,23.1863193511963
-19.9,2.5,23.6051387786865
-19.4,2.5,23.1837215423584
-18.9,2.5,23.3711967468262
-18.4,2.5,23.3597145080566
-17.9,2.5,23.3272457122803
-17.4,2.5,23.2176818847656
-16.9,2.5,23.3000564575195
-16.4,2.5,23.4333553314209
-15.9,2.5,23.755765914917
-15.4,2.5,23.5751209259033
-14.9,2.5,23.7885189056396
-14.4,2.5,23.7236461639404
-13.9,2.5,23.6690292358398
-13.4,2.5,23.5988502502441
-12.9,2.5,23.6581115722656
-12.4,2.5,23.4694976806641
-11.9,2.5,23.7830657958984
-11.4,2.5,23.8027935028076
-10.9,2.5,24.0523109436035
-10.4,2.5,23.8494987487793
-9.9,2.5,24.6412200927734
-9.4,2.5,25.5692348480225
-8.9,2.5,25.7713069915771
-8.4,2.5,24.3970108032227
-7.9,2.5,23.5606498718262
-7.4,2.5,23.4320259094238
-6.9,2.5,23.6226863861084
-6.4,2.5,24.1922245025635
-5.9,2.5,24.4773292541504
-5.4,2.5,23.6512775421143
-4.9,2.5,24.1453075408936
-4.4,2.5,24.2521820068359
-3.9,2.5,24.5664863586426
-3.4,2.5,24.1802043914795
-2.9,2.5,24.4460983276367
-2.4,2.5,24.1083469390869
-1.9,2.5,23.6989250183105
-1.4,2.5,22.8306484222412
-0.899999999999999,2.5,21.7875022888184
-0.399999999999999,2.5,21.7486038208008
-50.9,3,21.4110679626465
-50.4,3,21.4173316955566
-49.9,3,21.0088272094727
-49.4,3,20.7810440063477
-48.9,3,20.6693077087402
-48.4,3,21.6465492248535
-47.9,3,21.6620140075684
-47.4,3,22.257755279541
-46.9,3,21.8790321350098
-46.4,3,22.077974319458
-45.9,3,21.7868595123291
-45.4,3,21.4317169189453
-44.9,3,21.982328414917
-44.4,3,22.1377201080322
-43.9,3,22.5731220245361
-43.4,3,22.0589389801025
-42.9,3,22.3204250335693
-42.4,3,22.2781925201416
-41.9,3,22.7166309356689
-41.4,3,22.6571941375732
-40.9,3,23.2329349517822
-40.4,3,23.3235187530518
-39.9,3,23.0163669586182
-39.4,3,22.7208995819092
-38.9,3,22.7940673828125
-38.4,3,22.5127410888672
-37.9,3,22.667387008667
-37.4,3,23.0036487579346
-36.9,3,23.0603160858154
-36.4,3,23.5735969543457
-35.9,3,23.7614917755127
-35.4,3,23.9391689300537
-34.9,3,22.7324142456055
-34.4,3,22.3232517242432
-33.9,3,22.2921485900879
-33.4,3,23.2989120483398
-32.9,3,22.2997303009033
-32.4,3,22.1799640655518
-31.9,3,21.9263153076172
-31.4,3,22.8354148864746
-30.9,3,22.5544281005859
-30.4,3,22.519962310791
-29.9,3,22.3165225982666
-29.4,3,22.8643627166748
-28.9,3,22.8855972290039
-28.4,3,22.5840530395508
-27.9,3,22.1806983947754
-27.4,3,22.6978797912598
-26.9,3,23.9272270202637
-26.4,3,23.9316730499268
-25.9,3,24.0046138763428
-25.4,3,23.7585048675537
-24.9,3,24.2326946258545
-24.4,3,23.4830169677734
-23.9,3,23.6205539703369
-23.4,3,23.4558563232422
-22.9,3,23.6987533569336
-22.4,3,23.4054145812988
-21.9,3,23.9959411621094
-21.4,3,23.5332565307617
-20.9,3,23.2470474243164
-20.4,3,23.4686126708984
-19.9,3,24.3433494567871
-19.4,3,23.9454669952393
-18.9,3,23.4174671173096
-18.4,3,22.9489860534668
-17.9,3,23.8342628479004
-17.4,3,24.2100086212158
-16.9,3,24.2848663330078
-16.4,3,24.3285026550293
-15.9,3,24.3449802398682
-15.4,3,24.3848934173584
-14.9,3,24.3136329650879
-14.4,3,23.8832874298096
-13.9,3,23.5744743347168
-13.4,3,23.126636505127
-12.9,3,23.1598567962646
-12.4,3,23.2526149749756
-11.9,3,23.2497100830078
-11.4,3,23.9418277740479
-10.9,3,23.7991123199463
-10.4,3,24.106803894043
-9.9,3,24.3665733337402
-9.4,3,25.3861408233643
-8.9,3,24.8994388580322
-8.4,3,24.2966194152832
-7.9,3,23.7994804382324
-7.4,3,24.0881328582764
-6.9,3,24.2212162017822
-6.4,3,24.2072143554688
-5.9,3,23.5557670593262
-5.4,3,23.6365337371826
-4.9,3,23.8394412994385
-4.4,3,24.8413906097412
-3.9,3,24.5857849121094
-3.4,3,23.914665222168
-2.9,3,23.7757415771484
-2.4,3,24.0594596862793
-1.9,3,24.0312595367432
-1.4,3,23.7615661621094
-0.899999999999999,3,23.075532913208
-0.399999999999999,3,22.6993751525879
-50.9,3.5,20.7358455657959
-50.4,3.5,21.3384895324707
-49.9,3.5,21.1720142364502
-49.4,3.5,20.5393753051758
-48.9,3.5,20.8353443145752
-48.4,3.5,21.6268711090088
-47.9,3.5,22.5394039154053
-47.4,3.5,22.7422275543213
-46.9,3.5,22.6563282012939
-46.4,3.5,22.406177520752
-45.9,3.5,21.9091396331787
-45.4,3.5,21.5039348602295
-44.9,3.5,21.4626617431641
-44.4,3.5,21.8254909515381
-43.9,3.5,21.9369659423828
-43.4,3.5,22.2589817047119
-42.9,3.5,22.1947441101074
-42.4,3.5,22.2607650756836
-41.9,3.5,22.6798400878906
-41.4,3.5,22.924352645874
-40.9,3.5,23.3420238494873
-40.4,3.5,22.8594741821289
-39.9,3.5,22.8174667358398
-39.4,3.5,22.5492286682129
-38.9,3.5,22.7675170898438
-38.4,3.5,22.4701843261719
-37.9,3.5,22.275390625
-37.4,3.5,22.6132392883301
-36.9,3.5,22.9930763244629
-36.4,3.5,23.7910594940186
-35.9,3.5,24.1501750946045
-35.4,3.5,23.8523254394531
-34.9,3.5,22.4036998748779
-34.4,3.5,21.9972515106201
-33.9,3.5,22.1588115692139
-33.4,3.5,22.9026546478271
-32.9,3.5,22.6623058319092
-32.4,3.5,22.2153072357178
-31.9,3.5,22.6219139099121
-31.4,3.5,22.7985649108887
-30.9,3.5,23.0756492614746
-30.4,3.5,23.0849628448486
-29.9,3.5,23.1310195922852
-29.4,3.5,23.221981048584
-28.9,3.5,22.9065761566162
-28.4,3.5,22.8064098358154
-27.9,3.5,22.680643081665
-27.4,3.5,23.2601184844971
-26.9,3.5,24.1051731109619
-26.4,3.5,24.3820571899414
-25.9,3.5,23.9494647979736
-25.4,3.5,23.9585571289062
-24.9,3.5,24.3427734375
-24.4,3.5,23.5041904449463
-23.9,3.5,22.9703407287598
-23.4,3.5,23.5801181793213
-22.9,3.5,23.6134262084961
-22.4,3.5,23.4302806854248
-21.9,3.5,23.3688182830811
-21.4,3.5,23.7255096435547
-20.9,3.5,23.3551082611084
-20.4,3.5,23.3571147918701
-19.9,3.5,24.5617065429688
-19.4,3.5,24.2357635498047
-18.9,3.5,23.1589031219482
-18.4,3.5,22.6580371856689
-17.9,3.5,23.6411533355713
-17.4,3.5,24.3368282318115
-16.9,3.5,24.7426090240479
-16.4,3.5,24.3162441253662
-15.9,3.5,24.2281436920166
-15.4,3.5,24.3975524902344
-14.9,3.5,24.5777168273926
-14.4,3.5,24.2792663574219
-13.9,3.5,23.5335865020752
-13.4,3.5,23.1589946746826
-12.9,3.5,23.011812210083
-12.4,3.5,22.9584007263184
-11.9,3.5,23.4765167236328
-11.4,3.5,24.1903610229492
-10.9,3.5,24.4176845550537
-10.4,3.5,24.3026504516602
-9.9,3.5,24.5331058502197
-9.4,3.5,24.7150192260742
-8.9,3.5,24.5352897644043
-8.4,3.5,23.8380966186523
-7.9,3.5,23.7547512054443
-7.4,3.5,24.430965423584
-6.9,3.5,24.0393447875977
-6.4,3.5,23.7216873168945
-5.9,3.5,23.5522232055664
-5.4,3.5,23.4129276275635
-4.9,3.5,24.4847812652588
-4.4,3.5,24.8902416229248
-3.9,3.5,25.0599384307861
-3.4,3.5,24.2459697723389
-2.9,3.5,23.8744258880615
-2.4,3.5,23.9207572937012
-1.9,3.5,24.5038223266602
-1.4,3.5,24.4346237182617
-0.899999999999999,3.5,23.8109760284424
-0.399999999999999,3.5,23.9104557037354
-50.9,4,21.5830821990967
-50.4,4,21.4636707305908
-49.9,4,20.6870727539062
-49.4,4,20.8495693206787
-48.9,4,20.9140281677246
-48.4,4,21.9584541320801
-47.9,4,22.6992168426514
-47.4,4,23.3565196990967
-46.9,4,22.7703647613525
-46.4,4,22.3685684204102
-45.9,4,21.9112434387207
-45.4,4,21.5861701965332
-44.9,4,21.7841854095459
-44.4,4,21.6539688110352
-43.9,4,21.8167514801025
-43.4,4,22.0299854278564
-42.9,4,22.720775604248
-42.4,4,22.3767414093018
-41.9,4,22.6578979492188
-41.4,4,22.8600769042969
-40.9,4,23.003511428833
-40.4,4,22.8500862121582
-39.9,4,22.531888961792
-39.4,4,22.679801940918
-38.9,4,22.9761333465576
-38.4,4,22.9969387054443
-37.9,4,22.3237838745117
-37.4,4,22.3033351898193
-36.9,4,22.5207347869873
-36.4,4,23.3310317993164
-35.9,4,23.6612892150879
-35.4,4,23.9409427642822
-34.9,4,22.5763206481934
-34.4,4,22.3726367950439
-33.9,4,22.5192070007324
-33.4,4,22.6688842773438
-32.9,4,22.1494274139404
-32.4,4,21.9814262390137
-31.9,4,22.1251354217529
-31.4,4,22.4558925628662
-30.9,4,22.7360591888428
-30.4,4,22.9358654022217
-29.9,4,23.2510776519775
-29.4,4,23.0260639190674
-28.9,4,23.0092735290527
-28.4,4,23.4597015380859
-27.9,4,23.3477916717529
-27.4,4,23.8903045654297
-26.9,4,24.7878608703613
-26.4,4,24.8723392486572
-25.9,4,24.4326725006104
-25.4,4,24.0323295593262
-24.9,4,23.924144744873
-24.4,4,22.9457721710205
-23.9,4,22.7211322784424
-23.4,4,22.8982982635498
-22.9,4,23.7667713165283
-22.4,4,23.0796279907227
-21.9,4,23.4048938751221
-21.4,4,23.7741069793701
-20.9,4,24.207857131958
-20.4,4,23.9413108825684
-19.9,4,24.1108417510986
-19.4,4,23.6116943359375
-18.9,4,23.1040496826172
-18.4,4,22.6502704620361
-17.9,4,23.0199775695801
-17.4,4,23.7293930053711
-16.9,4,24.5162239074707
-16.4,4,24.3625373840332
-15.9,4,24.3605422973633
-15.4,4,24.3466548919678
-14.9,4,24.5831756591797
-14.4,4,24.0509586334229
